homeId,awayId,homeScore,awayScore,matchResults,matchAction,gameStartTime
92,1404,77,91,LOSS,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
92,916,60,72,LOSS,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1455,92,56,70,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1122,92,78,52,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1225,92,92,74,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1204,92,72,80,WIN,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
92,1197,75,58,WIN,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
92,1213,67,60,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
92,1404,61,80,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
92,916,83,69,WIN,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1455,92,64,71,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
92,744,79,41,WIN,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
92,1110,77,57,WIN,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
92,1331,70,46,WIN,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
92,1576,83,55,WIN,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
845,92,59,71,WIN,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
1208,92,82,64,LOSS,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
1528,92,36,68,WIN,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
1230,92,54,83,WIN,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
92,744,70,67,WIN,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
92,1110,56,66,LOSS,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
92,1331,75,84,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
924,1537,97,79,WIN,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
924,243,89,66,WIN,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
924,200,89,77,WIN,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
924,372,75,71,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
924,1813,59,54,WIN,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
924,171,89,83,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
924,1117,81,83,LOSS,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
924,1310,76,79,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
924,1513,84,89,LOSS,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
924,1100,64,75,LOSS,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
924,787,97,96,WIN,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
924,1321,68,81,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
924,17,55,64,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
924,1492,99,84,WIN,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
924,1310,72,74,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
924,1513,91,87,WIN,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
924,1100,55,59,LOSS,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
924,787,75,79,LOSS,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
924,1321,66,78,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
926,1553,94,83,WIN,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
1824,926,67,86,WIN,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
1442,926,64,75,WIN,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
152,926,79,70,LOSS,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
439,926,78,81,WIN,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
926,1144,83,70,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
926,1841,70,71,LOSS,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
926,1400,85,80,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
926,1926,81,82,LOSS,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1156,926,81,67,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
1286,926,79,93,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1760,926,72,68,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1841,926,73,79,WIN,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
926,208,72,92,LOSS,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
926,1400,66,91,LOSS,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
926,1926,74,88,LOSS,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1156,926,86,84,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
1286,926,88,73,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1760,926,64,56,LOSS,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
1841,926,56,71,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
926,203,75,86,LOSS,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
926,1472,71,86,LOSS,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
941,926,101,81,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
1171,926,83,62,LOSS,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
817,926,89,90,WIN,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1767,926,89,76,LOSS,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
926,1557,76,74,WIN,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
926,203,74,90,LOSS,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
926,1472,73,78,LOSS,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
941,926,77,84,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1171,926,92,78,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
817,926,78,77,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
926,1463,91,95,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
1255,926,0,0,WIN,DISABLED,2022-07-02T17:00:00.000+00:00
1603,926,50,60,WIN,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
1063,926,83,81,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
1411,926,92,74,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
926,33,74,76,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
926,1501,63,76,LOSS,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
926,1463,90,102,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
1255,926,49,102,WIN,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
1603,926,62,49,LOSS,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
1063,926,82,96,WIN,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
1411,926,78,82,WIN,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
2246,941,81,103,WIN,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
1974,941,99,105,WIN,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
941,1087,97,78,WIN,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
941,2274,94,68,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
941,105,82,89,LOSS,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1775,941,80,95,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
2233,941,76,95,WIN,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1381,941,83,87,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1525,941,66,99,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
941,1980,84,87,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
941,1517,97,76,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
941,1479,81,72,WIN,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
1747,941,89,92,WIN,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1640,941,84,106,WIN,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
1381,941,79,78,LOSS,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
1525,941,76,86,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
941,1980,124,93,WIN,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
941,1517,84,66,WIN,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
941,1479,0,0,FORFEIT,DISABLED,2022-07-12T03:00:00.000+00:00
1747,941,77,82,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
941,1472,84,75,WIN,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
941,1767,65,63,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
941,926,101,81,WIN,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
941,1557,81,97,LOSS,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
941,1171,104,96,WIN,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
941,203,90,77,WIN,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
941,817,71,102,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
941,1472,88,71,WIN,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
941,1767,85,81,WIN,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
941,926,77,84,LOSS,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
941,1557,77,69,WIN,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
941,1171,116,75,WIN,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
69,941,85,68,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
1120,941,115,86,LOSS,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
364,941,76,85,WIN,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
893,941,80,79,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
941,1507,106,111,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
941,546,85,96,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
941,1592,0,0,WIN,DISABLED,2022-06-30T03:00:00.000+00:00
69,941,77,80,WIN,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
1120,941,88,70,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
364,941,78,79,WIN,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
893,941,60,98,WIN,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
941,1507,95,85,WIN,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
942,1737,64,70,LOSS,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
942,2229,96,77,WIN,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
942,1752,61,72,LOSS,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
1499,942,64,63,LOSS,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1573,942,73,61,LOSS,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
452,942,118,114,LOSS,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1521,942,72,91,WIN,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
942,363,75,72,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
18,942,93,87,LOSS,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1076,942,100,84,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
627,942,61,82,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1379,942,82,91,WIN,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
942,1293,68,81,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
942,1292,103,75,WIN,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
942,363,68,66,WIN,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
18,942,72,57,LOSS,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1076,942,75,56,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
627,942,59,79,WIN,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1379,942,75,90,WIN,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
942,1293,90,96,LOSS,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
942,754,85,75,WIN,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
942,1744,97,68,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
942,1391,95,68,WIN,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
945,942,74,64,LOSS,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1641,942,59,70,WIN,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1596,942,97,50,LOSS,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
212,942,82,77,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
942,754,86,82,WIN,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
942,1744,68,74,LOSS,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
942,1391,95,78,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
945,942,95,70,LOSS,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1641,942,79,64,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
357,942,73,53,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
1502,942,80,92,WIN,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
1493,942,57,83,WIN,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
1500,942,66,77,WIN,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
942,1485,91,63,WIN,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
942,1543,71,74,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
942,1143,80,75,WIN,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
357,942,84,79,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
1502,942,81,77,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
1493,942,56,89,WIN,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
1500,942,76,74,LOSS,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
942,1485,92,84,WIN,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
943,877,89,91,LOSS,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
943,1517,75,86,LOSS,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
943,1,80,75,WIN,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
943,1668,86,75,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
943,1285,67,79,LOSS,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
943,56,71,90,LOSS,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
943,1933,81,83,LOSS,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
1592,943,45,76,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1238,943,52,68,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
943,87,101,88,WIN,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
943,192,75,71,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
943,1372,92,65,WIN,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
943,544,66,65,WIN,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
1565,943,59,102,WIN,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
46,943,70,77,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1592,943,79,85,WIN,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
1238,943,61,83,WIN,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
943,87,70,71,LOSS,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
943,192,67,70,LOSS,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
87,943,71,85,WIN,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1528,943,62,67,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
192,943,80,78,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
943,1454,88,87,WIN,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
943,364,54,82,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
943,439,81,56,WIN,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
943,1409,68,80,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
1549,943,79,78,LOSS,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
87,943,81,59,LOSS,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1528,943,64,68,WIN,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
192,943,73,99,WIN,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
171,943,75,53,LOSS,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
253,943,89,52,LOSS,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
943,1566,79,64,WIN,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
943,1147,62,95,LOSS,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
943,149,66,73,LOSS,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
1512,943,101,82,LOSS,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
1534,943,47,87,WIN,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
171,943,79,89,WIN,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
253,943,91,78,LOSS,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
943,1566,93,77,WIN,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
943,1147,77,71,WIN,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
943,149,78,91,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
945,2165,0,0,WIN,DISABLED,2022-07-21T19:00:00.000+00:00
945,41,68,72,LOSS,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
945,1979,93,62,WIN,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
945,1324,89,82,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
945,1058,70,60,WIN,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
945,1385,91,90,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
945,1897,80,75,WIN,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
945,578,72,47,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
953,945,80,68,LOSS,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
520,945,78,43,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
401,945,79,65,LOSS,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1746,945,59,68,WIN,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
945,378,86,70,WIN,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
945,510,91,105,LOSS,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
945,578,63,49,WIN,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
953,945,109,80,LOSS,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
520,945,55,70,WIN,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
401,945,63,60,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1746,945,76,60,LOSS,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
945,378,59,80,LOSS,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
945,1596,100,97,WIN,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
945,1391,86,75,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
945,212,98,82,WIN,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
945,942,74,64,WIN,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
945,754,85,107,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
945,1641,62,54,WIN,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
945,1744,79,87,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
945,1596,75,69,WIN,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
945,1391,68,79,LOSS,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
945,212,83,76,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
945,942,95,70,WIN,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
945,754,86,100,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
2262,946,71,80,WIN,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
946,1586,79,90,LOSS,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
946,1205,83,90,LOSS,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
946,2249,76,49,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1195,946,72,78,WIN,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1219,946,0,0,WIN,DISABLED,2022-07-19T03:00:00.000+00:00
2095,946,88,72,LOSS,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
946,1544,84,74,WIN,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
946,728,65,60,WIN,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
1487,946,83,76,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
326,946,54,68,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
1899,946,101,63,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
295,946,85,58,LOSS,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
946,1690,63,50,WIN,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
946,1544,54,50,WIN,GAME SUMMARY,2022-07-14T03:00:00.000+00:00
946,728,76,66,WIN,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
1487,946,82,62,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
326,946,93,68,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
1899,946,105,72,LOSS,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
295,946,78,73,LOSS,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
90,946,82,69,LOSS,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
946,152,65,59,WIN,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
946,980,61,69,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
946,306,81,93,LOSS,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1324,946,91,77,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1766,946,85,86,WIN,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
1794,946,84,79,LOSS,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
90,946,72,96,WIN,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
946,152,84,79,WIN,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
946,980,98,82,WIN,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
946,306,101,85,WIN,GAME SUMMARY,2022-07-05T03:00:00.000+00:00
1324,946,101,68,LOSS,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
949,1213,65,61,WIN,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
949,37,79,98,LOSS,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
82,949,75,68,LOSS,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1196,949,86,63,LOSS,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
1122,949,90,72,LOSS,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
1406,949,66,72,WIN,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
598,949,98,91,LOSS,GAME SUMMARY,2022-07-17T17:00:00.000+00:00
1199,949,94,65,LOSS,GAME SUMMARY,2022-07-16T19:00:00.000+00:00
823,949,85,78,LOSS,GAME SUMMARY,2022-07-16T17:00:00.000+00:00
949,1443,72,68,WIN,GAME SUMMARY,2022-07-16T03:00:00.000+00:00
949,616,62,92,LOSS,GAME SUMMARY,2022-07-15T19:00:00.000+00:00
949,1172,78,77,WIN,GAME SUMMARY,2022-07-15T03:00:00.000+00:00
949,25,81,57,WIN,GAME SUMMARY,2022-07-14T19:00:00.000+00:00
37,949,87,82,LOSS,GAME SUMMARY,2022-07-13T19:00:00.000+00:00
598,949,105,94,LOSS,GAME SUMMARY,2022-07-13T03:00:00.000+00:00
1199,949,85,55,LOSS,GAME SUMMARY,2022-07-12T19:00:00.000+00:00
823,949,83,102,WIN,GAME SUMMARY,2022-07-12T03:00:00.000+00:00
949,1443,91,73,WIN,GAME SUMMARY,2022-07-11T19:00:00.000+00:00
949,36,86,84,WIN,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
1147,949,91,47,LOSS,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
986,949,77,89,WIN,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
1159,949,84,78,LOSS,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
845,949,73,72,LOSS,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
949,263,87,77,WIN,GAME SUMMARY,2022-07-07T03:00:00.000+00:00
949,1547,97,69,WIN,GAME SUMMARY,2022-07-06T19:00:00.000+00:00
949,51,87,113,LOSS,GAME SUMMARY,2022-07-06T03:00:00.000+00:00
949,36,68,82,LOSS,GAME SUMMARY,2022-07-05T19:00:00.000+00:00
1147,949,68,79,WIN,GAME SUMMARY,2022-07-04T19:00:00.000+00:00
949,1148,79,67,WIN,GAME SUMMARY,2022-07-03T17:00:00.000+00:00
949,1353,77,67,WIN,GAME SUMMARY,2022-07-02T17:00:00.000+00:00
128,949,65,87,WIN,GAME SUMMARY,2022-07-02T03:00:00.000+00:00
1558,949,77,83,WIN,GAME SUMMARY,2022-07-01T19:00:00.000+00:00
1172,949,84,98,WIN,GAME SUMMARY,2022-07-01T03:00:00.000+00:00
1593,949,78,88,WIN,GAME SUMMARY,2022-06-30T19:00:00.000+00:00
949,1459,80,95,LOSS,GAME SUMMARY,2022-06-30T03:00:00.000+00:00
949,1148,56,93,LOSS,GAME SUMMARY,2022-06-29T19:00:00.000+00:00
949,1353,79,50,WIN,GAME SUMMARY,2022-06-29T03:00:00.000+00:00
128,949,73,82,WIN,GAME SUMMARY,2022-06-28T19:00:00.000+00:00
1558,949,48,74,WIN,GAME SUMMARY,2022-06-28T03:00:00.000+00:00
1172,949,96,76,LOSS,GAME SUMMARY,2022-06-27T19:00:00.000+00:00
950,851,94,93,WIN,GAME SUMMARY,2022-07-21T19:00:00.000+00:00
950,1738,87,81,WIN,GAME SUMMARY,2022-07-21T03:00:00.000+00:00
1776,950,93,72,LOSS,GAME SUMMARY,2022-07-20T19:00:00.000+00:00
1750,950,62,90,WIN,GAME SUMMARY,2022-07-20T03:00:00.000+00:00
1163,950,92,90,LOSS,GAME SUMMARY,2022-07-19T19:00:00.000+00:00
44,950,68,94,WIN,GAME SUMMARY,2022-07-19T03:00:00.000+00:00
950,1232,68,90,LOSS,GAME SUMMARY,2022-07-18T19:00:00.000+00:00
950,1720,79,58,WIN,GAME SUMMARY,2022-07-10T17:00:00.000+00:00
950,1797,72,92,LOSS,GAME SUMMARY,2022-07-09T17:00:00.000+00:00
755,950,90,97,WIN,GAME SUMMARY,2022-07-09T03:00:00.000+00:00
56,950,86,75,LOSS,GAME SUMMARY,2022-07-08T19:00:00.000+00:00
386,950,52,75,WIN,GAME SUMMARY,2022-07-08T03:00:00.000+00:00
1118,950,61,70,WIN,GAME SUMMARY,2022-07-07T19:00:00.000+00:00
